1e-05,1e-05
1e-05,1e-05
2e-05,1.97919e-05
2.07535e-05,2.05454e-05
3.07535e-05,3.04297e-05
4.38537e-05,4.35299e-05
5.38537e-05,5.34678e-05
5.38537e-05,5.34678e-05
6.38537e-05,6.32011e-05
8.07952e-05,8.01425e-05
9.07952e-05,8.97715e-05
0.00013117,0.000130146
0.00014117,0.000139767
0.000151831,0.000150428
0.000161831,0.000159551
0.000202806,0.000200526
0.000212806,0.000209146
0.000219179,0.000215519
0.000229179,0.00022509
0.000282128,0.000278038
0.000292128,0.000207611
0.000323547,0.00023903
0.000333547,0.000206013
0.000392566,0.000265031
0.000402566,0.000210357
0.000437308,0.000245099
0.000447308,0.000196851
0.000475808,0.000225351
0.000485808,0.000235013
0.000501376,0.000250581
0.000511376,0.000212545
0.000527759,0.000228928
0.000537759,0.000204394
0.000580126,0.00024676
0.000590126,0.000194858
0.000611757,0.000216489
0.000621757,0.000185989
0.000631694,0.000195927
0.000641694,0.000205899
0.000652216,0.000216421
0.000662216,0.000219934
0.000694999,0.000252718
0.000704999,0.0002156
0.00072156,0.000232161
0.00073156,0.00019858
0.000775145,0.000242165
0.000785145,0.000226982
0.000825541,0.000267377
0.000835541,0.000277307
0.000836768,0.000278535
0.000846768,0.000230364
0.000862954,0.000246549
0.000872954,0.000187068
0.000905962,0.000220076
0.000915962,0.00022994
0.000932809,0.000246788
0.000942809,0.000210309
0.000988729,0.000256229
0.000998729,0.000218103
0.00104991,0.000269288
0.00105991,0.000207741
0.00110052,0.000248347
0.00111052,0.000204081
0.00116135,0.000254906
0.00117135,0.000222375
0.00120094,0.000251967
0.00121094,0.000189877
0.00122823,0.000207167
0.00123823,0.000214869
0.0012811,0.000257739
0.0012911,0.000267453
0.00129119,0.000267545
0.00130119,0.000219784
0.00134847,0.000267066
0.00135847,0.000277012
0.00135847,0.000277012
0.00136847,0.000205913
0.00138543,0.000222872
0.00139543,0.000213761
0.00145523,0.000273555
0.00146523,0.000209553
0.0014747,0.000219025
0.0014847,0.00022354
0.00149446,0.000233298
0.00150446,0.000190882
0.00154172,0.00022815
0.00155172,0.000190019
0.00157301,0.000211304
0.00158301,0.000220603
0.00160723,0.000244826
0.00161723,0.000202942
0.00164447,0.000230177
0.00165447,0.000215251
0.00171683,0.00027761
0.00172683,0.000223827
0.001751,0.000247996
0.001761,0.000197183
0.00178624,0.00022243
0.00179624,0.000232378
0.00180209,0.000238229
0.00179209,0.000228229
0.00170529,0.000141426
0.00169529,0.000131485
0.00167,0.000106195
0.00166,9.62468e-05
0.00162026,5.65036e-05
0.00161026,4.65652e-05
0.00156434,6.46728e-07
0.00155434,-9.17712e-06
0.00150163,-6.18871e-05
0.00149163,-7.16193e-05
0.00145929,-0.000103955
0.00144929,-0.000113304
0.0014139,-0.000148695
0.0014039,-0.000158097
0.00138686,-0.000175142
0.00137686,-0.000184923
0.00137227,-0.000189509
0.00136227,-0.000198343
0.00135012,-0.0002105
0.00134012,-0.000215075
0.00127631,-0.000278876
