1e-05,1e-05
1e-05,1e-05
2e-05,1.97919e-05
2.07535e-05,2.05454e-05
3.07535e-05,3.04297e-05
4.38537e-05,4.35299e-05
5.38537e-05,5.34678e-05
5.38537e-05,5.34678e-05
6.38537e-05,6.32011e-05
8.07952e-05,8.01425e-05
9.07952e-05,8.97715e-05
0.00013117,0.000130146
0.00014117,0.000139767
0.000151831,0.000150428
0.000161831,0.000159551
0.000202806,0.000200526
0.000212806,0.000209146
0.000219179,0.000215519
0.000229179,0.00022509
0.000282128,0.000278038
0.000292128,0.000207611
0.000323547,0.00023903
0.000333547,0.000206013
0.000392566,0.000265031
0.000402566,0.000210357
0.000437308,0.000245099
0.000447308,0.000196851
0.000475808,0.000225351
0.000485808,0.000235013
0.000501376,0.000250581
0.000511376,0.000212545
0.000527759,0.000228928
0.000537759,0.000204394
0.000580126,0.00024676
0.000590126,0.000194858
0.000611757,0.000216489
0.000621757,0.000185989
0.000631694,0.000195927
0.000641694,0.000205899
0.000652216,0.000216421
0.000662216,0.000219934
0.000694999,0.000252718
0.000704999,0.0002156
0.00072156,0.000232161
0.00073156,0.00019858
0.000775145,0.000242165
0.000785145,0.000226982
0.000825541,0.000267377
0.000835541,0.000277307
0.000836768,0.000278535
0.000846768,0.000230364
0.000862954,0.000246549
0.000872954,0.000187068
0.000905962,0.000220076
0.000915962,0.00022994
0.000932809,0.000246788
0.000942809,0.000210309
0.000988729,0.000256229
0.000998729,0.000218103
0.00104991,0.000269288
0.00105991,0.000207741
0.00110052,0.000248347
0.00111052,0.000204081
0.00116135,0.000254906
0.00117135,0.000222375
0.00120094,0.000251967
0.00121094,0.000189877
0.00122823,0.000207167
0.00123823,0.000214869
0.0012811,0.000257739
0.0012911,0.000267453
0.00129119,0.000267545
0.00130119,0.000219784
0.00134847,0.000267066
0.00135847,0.000277012
0.00135847,0.000277012
0.00136847,0.000205913
0.00138543,0.000222872
0.00139543,0.000213761
0.00145523,0.000273555
0.00146523,0.000209553
0.0014747,0.000219025
0.0014847,0.00022354
0.00149446,0.000233298
0.00150446,0.000190882
0.00154172,0.00022815
0.00155172,0.000190019
0.00157301,0.000211304
0.00158301,0.000220603
0.00160723,0.000244826
0.00161723,0.000202942
0.00164447,0.000230177
0.00165447,0.000215251
0.00171683,0.00027761
0.00172683,0.000223827
0.001751,0.000247996
0.001761,0.000197183
0.00178624,0.00022243
0.00179624,0.000232378
0.00180209,0.000238229
0.00181209,0.000248151
0.00181907,0.00025513
0.00182907,0.00017454
0.00186796,0.00021343
0.00187796,0.00018914
0.00189952,0.0002107
0.00190952,0.000200118
0.00196108,0.00025167
0.00197108,0.000179869
0.00201628,0.000225077
0.00202628,0.000187096
0.00207186,0.000232673
0.00208186,0.000242558
0.00211116,0.000271858
0.00212116,0.000219557
0.00214595,0.000244345
0.00215595,0.000206621
0.00218618,0.000236856
0.00219618,0.000213629
0.00223088,0.000248327
0.00224088,0.00025699
0.00224437,0.000260476
0.00225437,0.000195788
0.00228027,0.000221691
0.00229027,0.000202707
0.0023151,0.000227535
0.0023251,0.000182208
0.00235402,0.000211132
0.00236402,0.000221096
0.00236402,0.000221096
0.00237402,0.000203526
0.00239791,0.000227416
0.00240791,0.000235035
0.0024219,0.000249025
0.0024319,0.000212039
0.00248706,0.000267196
0.00249706,0.000187705
0.00254532,0.000235963
0.00255532,0.000198052
0.00260173,0.000244465
0.00261173,0.000253702
0.00261204,0.00025401
0.00262204,0.000209565
0.00263469,0.000222217
0.00264469,0.0002004
0.00266105,0.000216764
0.00267105,0.000193022
0.00271082,0.00023279
0.00272082,0.00023136
0.00275283,0.000263368
0.00276283,0.000217974
0.00276565,0.000220792
0.00277565,0.000188449
0.00281012,0.000222921
0.00282012,0.000197876
0.00282931,0.000207061
0.00283931,0.0001867
0.00286775,0.000215147
0.00287775,0.000220762
0.00289795,0.000240956
0.00290795,0.000207944
0.00291175,0.000211752
0.00292175,0.000221672
0.00296445,0.000264368
0.00297445,0.000218876
0.00300548,0.000249909
0.00301548,0.000185224
0.00304483,0.000214575
0.00305483,0.000186966
0.0030712,0.000203336
0.0030812,0.000213286
0.00309016,0.000222243
0.00310016,0.000225989
0.00313128,0.000257114
0.00314128,0.000263729
0.0031625,0.000284944
0.0031725,0.000200776
0.00321591,0.00024419
0.00322591,0.000253922
0.0032438,0.000271812
0.0032538,0.000204778
0.00326751,0.000218482
0.00327751,0.000201563
0.00330161,0.00022566
0.00331161,0.000235542
0.00331458,0.000238515
0.00332458,0.000192025
0.00336276,0.000230208
0.00337276,0.000200205
0.00339186,0.000219307
0.00340186,0.000206238
0.00343228,0.000236657
0.00344228,0.000203002
0.00345271,0.000213431
0.00346271,0.0002094
0.00351202,0.000258706
0.00352202,0.000225686
0.0035418,0.000245472
0.0035518,0.000210001
0.00358718,0.000245378
